num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102,103,104
23,atom,lvlMO,0,0,0,0,0.5,3.1,0.1,0.9,0.5,1.9,2.4,0.8,2.4
24,atom,lvlMO,0.3,0.5,0.3,0,0.9,4.1,1.2,2.6,1.6,2.7,3,1.1,0.2
25,atom,lvlMO,0.4,0,0,0.3,4.7,19.7,0.4,15.7,1.8,3.3,2.9,0.4,5
26,atom,lvlMO,0.0,0.0,0.0,0.0,2.2,8.6,0.1,7.7,0.7,2,0.8,0.1,2.5
27,atom,lvlMO,0,0,0,0,1,7.6,0.1,4.4,2,4.8,0.4,0.1,1
28,atom,lvlMO,0.3,0.8,0.2,0.1,1.4,2.2,0.6,1.9,0.9,0.8,1.1,1.4,2.7
29,atom,lvlMO,0.9,6.5,4.3,0.1,0.8,1.2,0.4,4.2,9,0.3,0.4,0.6,0.1
30,atom,lvlMO,7.4,5.8,0.7,0.7,3.8,1.2,6.7,1,5.6,0.9,2.7,2.4,1
31,atom,lvlMO,12.2,0.7,2.8,0.7,2.6,0.4,8.8,3.2,2.5,2.6,0.5,0.3,1.5
32,atom,lvlMO,8,3.4,0.9,1.4,4.4,0.2,6.5,0.8,2.9,1.2,0.9,0.2,2.4
33,atom,lvlMO,1.2,6.5,5.8,0.6,0.9,0.8,0.7,3,9,0.5,1,0.3,0.1
34,atom,lvlMO,0.2,1.3,3.3,4,0.1,0.1,0,0.4,1.6,0.3,0.6,0.5,0.2
35,atom,lvlMO,11.1,0.6,3.3,2.1,1.7,0.7,8,2.1,2,0.2,1,0.5,0.7
36,atom,lvlMO,0.0,0.0,0.0,0.0,0.6,3.2,0,0.4,0.3,1,1.9,0,8.3
37,atom,lvlMO,0.1,0,0.2,0.1,1.6,1.7,1.3,3,1,2.7,6.7,2,0.1
38,atom,lvlMO,0.5,0.7,0.2,0.3,3,0.6,1.2,0.1,1.4,1.3,0.7,0.1,0.3
39,atom,lvlMO,0,0.4,0.1,0,0.5,0.8,0.1,0.1,0.5,0.8,1,4.6,6
40,atom,lvlMO,0.3,0.6,0,0.1,0.9,1.7,0.4,0.5,0.4,1.7,5.7,6.9,2.5
41,atom,lvlMO,0.7,0.2,0.2,0.1,3.3,0.1,3.1,2.8,0.9,8.1,0.4,0.2,3.4
42,atom,lvlMO,0.3,0.2,0.2,0.3,0.6,0,0.4,1,0.3,1.5,0.1,0.1,7
43,atom,lvlMO,0.7,0,2,4,0.1,0.8,0.8,2.3,2.3,0.2,1.8,0.8,0.5
44,atom,lvlMO,1,0.4,17.6,23.4,0,0.1,0.1,0.8,3.5,0.7,2.6,2.2,0.5
45,atom,lvlMO,0.0,0.0,0.0,0.0,1.5,24.9,0.2,9.4,11,25.2,0.7,0.1,2.7
46,atom,lvlMO,0.0,0.0,0.0,0.0,0.7,10.8,0,0.3,0.3,5.1,11.3,4.2,6
