virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.000208794,7.3e-08,1.52965e-05,0.107244,0.000595347,0.000589667,0.0108144,0.00724146,3.84318e-07,8.42752e-08,0.000208782,0.0200904,1.50003e-07,1.06351e-06,5.45485e-07,5.19532e-08
