virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,7.94176e-05,1.88e-07,1.5651e-05,0.111619,0.000710756,0.000555636,0.00779822,0.0109302,2.76538e-06,1.79668e-06,0.000159308,0.018116,1.748e-06,8.31767e-06,2.17151e-06,2.11e-07
