virt\core,7,8,12,13,14,15,16,18,20
92,1,1,0,0,0,0,0,0,0
93,0,0.668239,0.858652,0.0308,0.0116,0.0813,0.834597,0.668239,0.33252
94,0,0.146102,0.852468,0.0198,0,0.0496,0.75567,0.146102,0.420775
95,0,0.0232,0,0,0,0,0.1059,0.0232,0.0703
