virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,2.92778e-05,3.56e-07,1.6028e-05,0.103414,0.000767473,0.00049632,0.00637436,0.0116804,4.38859e-06,2.80921e-06,5.8694e-05,0.0166304,2.673e-06,1.30101e-05,3.39746e-06,5.47e-07
