virt\core,7,8,12,13,14,15,16,18,20
92,7.601e-06,1.3e-07,0,0,0,0,0,0,0
93,0,0.031531,0.133363,7.23223e-05,8.57429e-05,0.000260211,0.00437137,0.031531,0.0126446
94,0,0.0062885,0.115984,0.000836032,0.00111471,0.00276023,0.0513232,0.0062885,0.0152168
95,0,0.000906178,0,0,0,0,0.00698684,0.000906178,0.00214245
