virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.988773,1,0.9999,0.9834,0.373624,0.486428,0.687001,0.529012,0.9832,0.911756,0.977534,0.915074,0.876025,0.509346,0.504581,0.9993
