virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.996512,1,0.9999,0.9784,0.836276,0.830465,0.498285,0.480948,0.736122,0.777756,0.993,0.940016,0.9895,0.78332,0.745133,0.9989
