virt\core,7,8,12,14,16,17,18,20
92,1.1047e-05,1.538e-06,0,0,0,0,0,0
93,0.00433348,0.00880263,0.135386,0.00433349,0.0320151,0.00433348,0.00880263,0.0623848
94,0.0634292,0.0593319,0.116135,0.063429,0.0320152,0.0634292,0.0593319,0.0623848
95,0,0.0593099,0,0,0.0320152,0,0.0593099,0.0623847
