virt\core,26,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
237,0,0,0,0,0,0,0,0.0229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16768,0,0.00665,0,0,0,0.00262857,0.0097625,0.0169,0.00803333,0.00284667
238,0,0.0136,0,0,0,0,0,0,0,0,0,0.2147,0.275967,0.49275,0.121367,0.995,0.279467,0.49705,0.9893,0.49965,0.9943,0.9971,0.9981,0.9989,0.009725,0.1532,0.23185,0.20115,0.0115333,0.280233,0.280433,0.104214,0.49785,0.0063,0.008675,0.01185,0.01515
239,0,0,0,0,0,0,0,0.0104,0,0,0,0.499,0.4957,0.16965,0.2104,0.4931,0.271833,0.21965,0.49365,0.323967,0.9847,0.9939,0.9964,0.998,0.4961,0.0645333,0.066875,0.0454333,0.132375,0.233175,0.49765,0.0324667,0.46565,0.04246,0.0449286,0.0646,0.0145077
240,0,0,0,0,0,0,0,0,0,0,1,0.4876,0.42215,0.4999,0.9995,0.9988,0.9982,0.9903,0.9988,0.9965,0.9999,0.5,0.9999,1,0.4902,0.2891,0.9992,0.121667,0.9925,0.4853,0.9821,0.302933,0.9985,0.4943,0.4987,0.324133,0.228425
241,0,0,0,0,0,0,0,0.2813,0,0,0,0.9915,0.9981,0.222367,0.49955,0.4987,0.49745,0.321433,0.3266,0.48705,0.9817,0.9967,0.9976,0.9991,0.9974,0.998,0.0502,0.49915,0.4936,0.49895,0.9992,0.9967,0.18275,0.0255375,0.0060875,0.0687667,0.015725
242,0.012,0.0127,0,0,0,0,0,0,0,0,0,0,0.04255,0,0,0,0,0,0,0,0,0,0,0,0.02145,0.0728667,0,0.06672,0,0.0278667,0.056125,0.01648,0,0,0,0,0
243,0,0,0,0,0,0.1059,0,0.0505,0,0,0,0,0,0,0,0,0,0.01935,0,0,0,0,0,0,0,0,0.00931111,0,0.0141,0,0,0,0.0053,0.00721111,0.0255167,0.00569,0.00568889
244,0,0.1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153,0,0,0,0,0,0,0,0.0114,0.0099,0,0.03755,0,0.028775,0.0194,0.0929,0,0,0,0,0
245,0.9529,0,0,0,0,0,0,0,0,0,0,0.9901,0.9509,0,0.9958,0,0.4433,0,0,0,0,0,0,0,0.482,0.05756,0.9993,0.0471167,0.9962,0.0312,0.0995833,0.0181333,0.9981,0.49705,0.49895,0.326767,0.228675
246,0,0,0,0.3069,0,0.0543,0.4077,0,0.2255,0.0448,0,0,0,0,0,0,0,0.00625,0.3961,0,0.5812,0.17645,0.0792,0.7945,0,0,0.0072875,0,0.0824,0,0.4914,0.9882,0.0123111,0.0379167,0.03,0.0164571,0.0388
247,0,0.1254,0.5715,0,0.2665,0,0,0,0,0,0,0,0,0,0,0.7743,0.0227,0,0,0,0,0,0,0,0.403,0.4682,0.01253,0.07252,0.0967167,0.03696,0.197367,0.302333,0.03972,0.0211444,0.03249,0.0188222,0.0514
248,0,0,0.0112,0.2437,0,0.0686,0,0,0.2797,0.3779,0.1276,0,0,0,0,0.0188,0,0.00883333,0.3079,0,0,0.18195,0.5071,0.1615,0,0,0.0051375,0,0.0402571,0,0,0.0135,0.0185364,0.0271625,0.0153,0.00760833,0.0150222
249,0,0,0,0.1645,0,0.1149,0.1376,0,0.113,0.1954,0.3235,0,0,0,0,0,0,0.00833333,0.1287,0,0.1835,0.0643,0.2429,0.3753,0,0,0.0145667,0,0.020975,0,0,0,0.019375,0.0224167,0.0186875,0.0123091,0.01595
250,0,0.096,0.0359,0,0.1062,0.1199,0.0832,0.0145,0.0905,0,0.1276,0,0,0,0,0.0105,0,0.0253,0,0,0.029,0.0563,0,0.0946,0,0.0303,0.00936,0.0234,0.0167143,0.0267,0.0153,0.0409,0.00992,0.012975,0.037325,0.0228714,0.02282
251,0,0.2135,0,0.0685,0.1824,0.0243,0.1924,0,0.0679,0.0331,0.1584,0,0,0,0,0,0.02135,0.02855,0.0283,0,0.1111,0.0569,0,0.08075,0.02615,0.05685,0.01102,0.0815,0.04835,0.0795,0.0506,0.0573,0.0246,0.0161,0.02436,0.0131333,0.01478
