virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.000404406,2.642e-06,1.1805e-05,0.107457,0.000551425,0.000559254,0.00166522,3.0778e-05,0.00800975,0.0064233,0.000809744,0.0145494,5.52882e-05,0.000221909,7.75101e-05,2.515e-06
