virt\core,7,8,12,14,15,16,18,20
92,7.797e-06,1.09e-07,0,0,0,0,0,0
93,0,0.030863,0.124951,0.00013225,0.00017751,0.0036088,0.030863,0.0098222
94,0,0.00534434,0.108673,0.00169908,0.00209467,0.0505028,0.00534434,0.0125453
95,0,0.000834796,0,0,0,0.00699087,0.000834796,0.00196876
