virt\core,28,29,30,31,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
237,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,6,3,3,9,8,9,4,6,3,6,5,6,7
238,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,7,8,8,10,10,10,10,6,4,4,9,11,7
239,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0,1,0,0,0,0,0,1,8,8,7,10,13,14,8,8,4,4,10,9,7
240,0,0,0,0,0,0,0,0,0,2,4,1,1,1,1,2,1,1,1,1,1,1,2,6,5,7,10,6,6,6,6,11,4,8,4
241,0,0,0,0,0,0,0,0,0,2,4,1,1,0,0,2,0,0,0,0,1,1,5,4,5,9,8,8,12,6,5,7,8,7,7
242,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,5,7,7,7,9,11,14,11,4,9,7,8,7
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,2,1,1,14,11,1,9,9,8,1
244,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,13,1,1,1,7,9,1
245,1,1,1,1,1,0,0,0,0,0,0,0,2,1,1,0,1,2,0,0,0,0,5,8,7,2,5,5,9,9,4,7,12,7,2
246,1,1,1,1,1,1,1,0,0,0,0,0,2,1,1,0,2,2,1,1,0,0,4,12,11,3,9,6,9,9,4,11,10,10,3
247,1,1,1,1,1,1,1,1,0,0,0,0,2,1,1,0,2,2,2,1,2,1,3,9,8,5,8,8,11,9,4,9,9,6,4
248,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,2,2,2,1,8,7,2,1,2,11,8,0,7,10,7,7
249,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,7,1,2,4,7,5,4,2,3,2,3,4,5
250,1,1,1,1,1,1,1,1,1,0,0,0,2,1,1,0,2,2,2,2,2,1,2,12,9,5,5,7,11,9,0,7,13,12,8
251,1,1,0,1,1,1,1,0,1,0,0,0,2,1,0,0,2,2,2,2,1,2,1,11,10,0,0,0,9,8,0,7,11,11,2
252,1,1,1,1,1,1,1,1,1,0,0,0,2,1,1,0,2,2,2,2,2,2,0,0,3,0,0,0,1,3,0,4,1,3,0
253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,1
254,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,2,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
255,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,1,0
257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,1,0
260,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,1
261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2
262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,2,1,2,0
