virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,4.58679e-05,5e-09,1.5028e-05,0.100588,0.00108715,0.000693836,0.00922289,0.00400043,6e-09,2.1162e-09,9.2245e-05,3.88159e-09,0.0229961,1.18574e-08,9.14961e-09,6e-09
