virt\core,7,8,12,13,15,16,19,21
92,1,1,0,0,0,0,0,0
93,0,0,0.798472,0.0315,0.732879,0.1682,0.524541,0.264707
94,0,0,0.781084,0.0225,0.679436,0.1129,0.172182,0.377182
95,0,0,0,0,0.0965,0,0.0225,0.0624
