virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.930439,1,0.9999,0.9836,0.338275,0.473743,0.69657,0.502421,0.9885,0.860701,0.86076,0.99,0.83812,0.666447,0.660809,0.9994
