virt\core,7,8,12,13,14,15,16,18,20
92,7.291e-06,1.65e-07,0,0,0,0,0,0,0
93,0,0.0401306,0.135521,0.00379117,0.00379116,0.00379116,0.00500928,0.0401306,0.031467
94,0,0.0403783,0.118244,0.0646066,0,0.0646065,0.0636701,0.0403783,0.0312747
95,0,0.0410934,0,0,0,0,0.0646065,0.0410934,0.0304306
