virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,3.15974e-05,3e-07,1.5489e-05,0.103797,0.00064411,0.000512788,0.00722237,0.010193,3.40656e-06,2.17298e-06,6.3359e-05,0.0169677,2.095e-06,1.00833e-05,2.75085e-06,4.16e-07
