virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.997158,1,0.9999,0.9819,0.867756,0.853771,0.60487,0.58358,0.470786,0.469406,0.9943,0.941766,0.9853,0.851568,0.761984,0.9986
