virt\core,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
93,0.000196349,2.89387e-07,0.000176981,2.9994e-09,0.000207659,0,0.000381909,0.000972441,0.00236756,0.000838445,5.22598e-08,2.88387e-07,0.000176974,2.35398e-07,0.00354999,3.45487e-08,2.09691e-08,1.9974e-09
94,1.96026e-05,8.9646e-09,0.000674894,9.998e-10,3.81e-05,0,0.000485886,0.000421874,0.00491358,0.00087058,2.77165e-08,4.965e-09,0.000674882,1.16228e-07,0.00340016,3.52962e-08,2.5657e-08,3.9952e-09
95,1.78902e-08,2.38818e-08,0.00102501,1e-09,2.39922e-05,0.00331679,0.00148416,0.00154069,0.0255308,0.0113214,1.78902e-08,2.38818e-08,0.001025,2.59216e-08,0.0232571,6.60422e-08,4.15703e-08,4.996e-09
