num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102,103
23,atom,lvlMO,0,0,0,0,0.9,2.9,0.5,1.4,3.2,0.4,2.1,0.4
24,atom,lvlMO,0.4,0.8,0,0,2.1,3.8,1.1,1.8,4.1,0.7,0.7,2.1
25,atom,lvlMO,0.2,0,0,0,1.1,21.9,4.3,15.9,1.2,2.6,5.9,0.6
26,atom,lvlMO,0.0,0.0,0.0,0.0,0.3,9.9,2.1,7.1,0.7,1.1,3.1,0.1
27,atom,lvlMO,0,0,0,0,0.3,7.4,1.7,8.6,0.7,0.5,1.4,0.4
28,atom,lvlMO,0.2,0.9,0,0,2.3,2.7,0.7,1.1,1.3,0.3,2.1,1
29,atom,lvlMO,1.1,9.9,0.1,0.7,0.4,0.4,0.3,0.6,0.6,1.4,0.2,3.4
30,atom,lvlMO,8.4,7.3,0.5,0,1,0.8,1,1.1,4.2,0.7,0.9,1.3
31,atom,lvlMO,13.2,1.7,0.1,0.7,2.7,0.7,2.6,0.9,0.8,0.4,1.2,7.9
32,atom,lvlMO,8.6,3.9,0.9,0,0.7,0.2,1.2,0.5,0.7,0.7,3.1,2.8
33,atom,lvlMO,1.4,11.9,1,1.2,0.7,0.1,0.4,0.5,1.2,1.4,0.3,2.2
34,atom,lvlMO,0.2,2.5,7.3,0.3,0.2,0,0.5,0.5,0.8,0.2,0.2,0.3
35,atom,lvlMO,11.8,1.1,3.9,0.6,2.1,22.6,6.4,36.3,4.9,1.8,0.5,7.3
36,atom,lvlMO,0.0,0.0,0.0,0.0,1.3,3,0.3,0.1,1.3,0.8,6.2,0.2
37,atom,lvlMO,0.1,0,0,0.2,3.9,0.5,2.4,0.6,7.3,1.4,1.2,4.8
38,atom,lvlMO,0.2,0.7,0.1,0,4.9,0.7,0.1,0.1,0.7,0,1.3,0.5
39,atom,lvlMO,0,0.3,0,0.1,1.9,0.9,0,0.6,1.8,0.1,4.4,1.8
40,atom,lvlMO,0.8,0.6,41.3,0.6,2.8,1,2,2,9.7,0,1.9,0.1
41,atom,lvlMO,0.7,0.1,0,0.3,9.5,1,6.5,1.1,2.2,0.3,1,0.8
42,atom,lvlMO,0.3,0.2,0.6,0,1,0.4,2.4,0.7,0.4,0,9,0.2
43,atom,lvlMO,0.7,0,9.3,0,0.1,0.2,0.6,0.5,4.8,0.6,0,7.1
44,atom,lvlMO,0.4,0.1,40.8,0.4,0.6,0,2.1,2,3.6,0.4,0.3,0.1
45,atom,lvlMO,0.0,0.0,0.0,0.0,1.9,22.2,6,35.7,2.6,1.3,4.8,0.9
46,atom,lvlMO,0.0,0.0,0.0,0.0,2.8,9,0,0.2,14.4,1.6,5.9,2.2
