virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.989017,1,0.9999,0.9834,0.366135,0.484925,0.692055,0.52471,0.9846,0.903205,0.978021,0.905552,0.86935,0.525711,0.520841,0.9993
