virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.987151,1,0.9999,0.9838,0.318986,0.438046,0.54808,0.9919,0.443215,0.976038,0.974261,0.9963,0.617289,0.960786,0.959717,0.9996
