virt\core,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,3.68462e-06,3.88364e-07,9.46304e-05,1.26e-07,1.5946e-05,0.110551,0.000440002,0.000630734,0.0103556,0.00804196,6.30918e-07,7.70365e-07,0.000190045,0.0194721,4.11e-07,2.6579e-06,1.00348e-06,1.84e-07
93,9.91449e-05,7.68097e-07,0.0173245,9e-09,0.000210792,0.130036,0.000462035,0.000953751,0.00172186,0.00117512,1.59037e-07,1.53087e-06,0.0346734,0.0168615,3.34212e-07,1.48842e-07,4.89198e-08,7e-09
94,8.70895e-06,1.54575e-08,0.00460332,1.8e-08,3.50233e-05,0.0799564,0.00201196,0.000386875,0.0603335,0.0350008,9.42166e-08,2.49359e-08,0.0092663,0.0192174,3.5e-07,2.30506e-07,8.5127e-08,3.8e-08
95,2.63683e-05,4.59904e-08,0.00100855,3e-09,2.409e-05,0.00384589,0.0011079,0.00138429,0.0303512,0.0192561,8.20712e-08,8.42179e-08,0.00202266,0.0268541,9.3e-08,2.30752e-07,9.19617e-08,1.4e-08
96,7.40089e-07,3.9366e-08,5.39449e-05,4e-09,3.86e-06,0.00136896,0.0101024,0.0034471,0.128483,0.0630857,2.91998e-07,7.67919e-08,0.00010809,0.150199,2.29103e-07,1.20475e-07,7.45287e-08,7e-09
97,3.91497e-06,5.0982e-08,0.000167417,4e-08,7.7806e-05,0.0349671,0.0296746,0.000940897,0.0574635,0.0839336,1.99668e-07,9.60541e-08,0.000337409,0.086624,3.10932e-08,1.02188e-07,6.20267e-08,2.2e-08
98,1.29026e-06,4.7936e-08,0.000176558,1.9e-08,1.1121e-05,0.0236345,0.00388103,0.00394693,0.0637619,0.0377509,1.07618e-07,9.03514e-08,0.000356764,0.096453,5.9e-08,3.27831e-07,2.49584e-07,2.1e-08
99,1.79416e-06,3.28616e-08,7.59846e-05,1e-08,4.8749e-05,0.0569696,0.00166192,0.00158867,0.0501146,0.027219,1.9719e-07,6.10131e-08,0.000153317,0.117784,2.22e-07,5.53798e-07,3.95034e-07,3.3e-08
100,2.91589e-06,8.05836e-08,7.72747e-05,1.03e-07,4.942e-06,0.0379613,0.000528452,0.000576953,0.0174427,0.00995538,5.93067e-07,1.44615e-07,0.000155532,0.00413119,4.42e-07,2.06782e-06,5.60585e-07,1.07e-07
101,8.97038e-07,4.53325e-07,3.45443e-05,1.1e-08,4.578e-06,0.0192627,0.000788911,0.00115567,0.0292262,0.0128278,6.82032e-07,9.07649e-07,6.97711e-05,0.138654,1.271e-06,8.7095e-08,1.21923e-08,1.7e-08
102,4.66933e-08,5.91384e-08,0.000999553,1e-09,2.5184e-05,0.00644254,0.0013278,0.00401467,0.0219114,0.0159211,4.66933e-08,5.91384e-08,0.00200111,0.0363717,4.1e-08,5.26846e-08,2.83845e-08,3e-09
103,0,0,0,0,0,0.000394717,7.16078e-05,0,7.1608e-05,7.16079e-05,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0.000237852,0,0,0,0,0,0,0,0,0,0,0,0
