virt\core,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
93,0.837117,0.92058,0.738276,0.9996,0.918005,0,0.637622,0.639627,0.9971,0.112037,0.711166,0.840042,0.474082,0.499503,0.860864,0.875904,0.403991,0.9869
94,0.824175,0.872115,0.794881,0.9996,0.920979,0,0.374182,0.623819,0.9976,0.8612,0.681083,0.108821,0.584335,0.353775,0.879867,0.902463,0.55053,0.992
95,0.732967,0.663308,0.855969,1,0.9968,0.9859,0.51302,0.584902,0.9992,0.9688,0.732967,0.663308,0.709755,0.825568,0.911385,0.904391,0.693125,0.9943
