virt\core,7,8,12,14,16,17,18,19,20
92,7.526e-06,1.73e-07,0,0,0,0,0,0,0
93,0.0407438,0.00328684,0.127402,0.00328683,0.00328684,0.0407438,0.00328684,0,0.0558614
94,0.0392646,0.0327424,0.111255,0.0307516,0.0307516,0.0392646,0.0327424,0.0576114,0.0555361
95,0.0407199,0.0318112,0,0,0,0.0407199,0.0318112,0,0.0576113
