num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102,103,104
23,atom,lvlMO,0,0,0,0.4,0,1.4,0.6,1.9,1.1,3.1,1.5,1.4,0.6
24,atom,lvlMO,0.1,0.2,0.3,1,0.4,2.2,1.3,2.9,2.3,2.7,2.4,2.9,0.5
25,atom,lvlMO,0.4,0.3,0.9,0.3,0.2,16.3,1.4,8.1,13.4,3.5,2.4,4,0.4
26,atom,lvlMO,0.2,0,0.4,0,0,7.8,0.4,3.3,6.1,2.2,0.9,1.1,0.5
27,atom,lvlMO,0,0,0.1,0.1,0,3.6,1.9,3.6,5.2,4.9,0.5,0.5,0.2
28,atom,lvlMO,0.3,0,0.2,1.1,0.3,3.6,0.7,2.1,1.4,1.7,0.7,3.9,2.4
29,atom,lvlMO,0.7,0.6,1.8,13.1,4.7,0.5,4.1,3.8,0.4,0.4,0.2,0.5,0.2
30,atom,lvlMO,3.7,6,6.5,11.2,2.6,0.3,1.1,1.5,0.8,0.6,0.5,2.8,0.9
31,atom,lvlMO,7.4,3.6,14.3,1.3,0.8,1,2.7,2.4,1.1,1.4,0.9,0.4,0.8
32,atom,lvlMO,4.2,5.2,7.4,8.1,2.6,0.1,0.7,0.4,0.2,0.3,0.6,0.9,0.5
33,atom,lvlMO,0.9,0.5,2.2,12.8,6,0.3,4.1,3.6,0.1,0.5,0.2,1,0.1
34,atom,lvlMO,0.1,0.3,0.4,2.1,2.4,1.4,2.9,3.7,0,0.1,0.2,0.4,0.4
35,atom,lvlMO,6.5,4,12.6,1,1.4,1,3.2,2.6,0.4,0.4,0.2,0.4,0.7
36,atom,lvlMO,0.0,0.0,0.0,0.0,0,0.3,0.7,2.8,0.1,3.3,1.2,0.1,3.3
37,atom,lvlMO,0,0,0.1,0.1,0.2,0.4,1.6,1.5,3.3,2.9,5.7,6.8,0.9
38,atom,lvlMO,0.9,0,0.6,1.7,0.1,4.9,0.7,1.1,1.5,3.5,0.5,0.7,0.2
39,atom,lvlMO,0,0.3,0,0.9,0.1,0.3,0.6,1.2,0.6,2.1,0.2,8.1,5.5
40,atom,lvlMO,0.1,0.3,0.3,0.5,0.1,0,0.8,0.8,0.5,1,0.2,6.7,1.7
41,atom,lvlMO,0.4,0.1,0.6,0.1,0.2,1.6,0.8,0.8,2.3,4.2,1.9,0,1.6
42,atom,lvlMO,0.2,0.2,0.3,0.4,0.1,0,0.3,0.1,0.2,0.2,0.1,0,1.1
43,atom,lvlMO,0.4,0.2,0.6,0.4,1.1,1.5,3.3,2.8,0.3,0.2,0,0.5,1.3
44,atom,lvlMO,0.5,1.9,1.3,4,12.3,8,12.6,17.3,0.1,0.1,0.8,1.7,2.1
45,atom,lvlMO,0,0,0,0.3,0,4.3,11,13.8,18.3,25.5,1.7,0.1,0.4
46,atom,lvlMO,0,0,0,0.5,0.2,1.9,2.6,7.1,0.1,9.8,6,7.2,0.5
