virt\core,7,8,12,13,14,16,17,21
92,1.4536e-05,3.358e-06,0,0,0,0,0,0
93,0.0816582,0,0.117901,0,0.0809779,0.0327797,0.0816582,0.0516532
94,0.0816831,0,0.121664,0.00308399,0,0.0327798,0.0816831,0.0152864
95,0.0809779,0,0,0,0,0.0327798,0.0809779,0.065786
