virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,3.92314e-11,2e-09,1.5036e-05,0.100532,0.00116211,0.000734784,0.00860526,0.00345957,2e-09,9.22614e-10,7.85256e-11,8.4347e-05,0.0240414,2.43853e-09,5.64482e-10,2e-09
