num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102,103,104
23,atom,lvlMO,0,0,0,0.4,0,2.7,0.1,0.9,1.7,4.7,0.1,0,2.7
24,atom,lvlMO,0,0.5,0.1,1.8,0.1,4,0.2,1.3,3.4,5.5,0.1,0,0.9
25,atom,lvlMO,0,1,0.4,0.2,0,24,0.2,1.2,20.3,1.9,0.1,0,5.8
26,atom,lvlMO,0,0.4,0.1,0,0,11.2,0,0.2,9.3,1.4,0,0,1.3
27,atom,lvlMO,0,0.1,0,0.1,0,7.6,0.3,0.9,7.9,3.5,0,0,0.5
28,atom,lvlMO,0,0.3,0,1.2,0,3.3,0.1,0.9,1.9,2,0,0,2.4
29,atom,lvlMO,0,1.3,0.3,22.8,1.5,0.4,0,2.5,0.9,0.3,0,0,1
30,atom,lvlMO,0.1,14,3.3,13.1,0.7,0.6,0,1.1,1.1,0.2,0,0,6.3
31,atom,lvlMO,0.2,19.8,5.2,3.8,0.2,0.3,0,2.7,1.8,2.5,0,0,4
32,atom,lvlMO,0.1,14.6,3.5,9.4,0.5,0.3,0,0.5,0.7,0.4,0,0,2.8
33,atom,lvlMO,0,1.7,0.4,23.2,1.5,0.4,0,3.6,0.4,0.2,0,0,1.9
34,atom,lvlMO,0,0.6,0.1,3.4,0.3,1.1,0,8.3,1.2,0.5,0,0,0.9
35,atom,lvlMO,0.2,18.5,4.8,2.6,0.1,1,0,4.3,1.6,0.7,0,0,3.9
36,atom,lvlMO,0,0.1,0,0,0,2.4,0.2,1.3,0.1,5.3,0.1,0,3
37,atom,lvlMO,0,0.1,0,0.4,0,0.7,0.3,1.8,4.5,10.2,0.3,0.1,0.5
38,atom,lvlMO,0,0.6,0.2,1.3,0,1.4,0.3,2.2,2.1,4.9,0,0,1.3
39,atom,lvlMO,0,0.1,0,0.7,0,0.3,0.1,0.7,0.4,1.5,0,0.1,3.9
40,atom,lvlMO,0,0.6,0.1,0.6,0,0.7,0.1,0.4,0.4,0.6,0,0.1,16.8
41,atom,lvlMO,0,0.8,0.2,0.2,0,0.1,0.2,1.9,2.4,7.9,0.2,0,10
42,atom,lvlMO,0,0.6,0.1,0.4,0,0,0,0.1,0.3,0.5,0,0,4.6
43,atom,lvlMO,0,0.9,0.2,0.4,0,1.5,0,6.9,2,0.7,0,0,8.9
44,atom,lvlMO,0,2.2,0.4,5.3,0.6,5.9,0.2,43.8,5.9,2,0,0,1.1
45,atom,lvlMO,0,0,0,0.6,0,19.4,1.8,5.5,27.2,21.2,0.2,0,0
46,atom,lvlMO,0,0,0,0.7,0,8.1,0.5,2.8,0,17.9,0.3,0.1,12.8
