num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102
0,atom,lvlMO,0.8,0.2,0.3,0.9,1.5,0.9,0.7,0.1,0.4,0.1,4
1,atom,lvlMO,1.6,1.3,0.3,1.1,2.1,1.1,1.4,0.1,1.5,0.5,2.5
2,atom,lvlMO,4.7,3.8,0.4,14.8,20.7,1.6,2.9,0.2,2.7,0.5,4
3,atom,lvlMO,0.7,0.5,0.1,2.6,3.5,0.9,2.3,0,3.4,1.8,2.9
4,atom,lvlMO,2.4,1.7,0.1,8,11.2,0.4,0.7,0.1,0.7,0.3,2
5,atom,lvlMO,1.1,1.1,0.2,1.8,1.6,2,1.3,0,0.7,1,0.9
6,atom,lvlMO,7.5,13.8,2.3,0.5,3.6,1.6,0.3,0.7,0.4,0.2,0.5
7,atom,lvlMO,2.9,13,13.2,0.6,0.4,0.2,0.3,0.2,0.2,0.4,1.4
8,atom,lvlMO,19.9,0.8,6.1,0.8,1.9,1.4,0.8,0.1,0.3,0.5,1.5
9,atom,lvlMO,4.1,12.1,13.8,0.3,0.2,0.2,0.1,0.2,0.1,0.1,0.5
10,atom,lvlMO,7.7,13.9,2.1,0.2,3.4,1.9,0.8,1.6,0.1,0.2,0.6
11,atom,lvlMO,18.7,0.8,6.4,0.8,2.8,1,0.4,0.4,0,0.1,0.8
12,atom,lvlMO,0.1,0.2,0.2,0.1,0.1,1.5,2.2,0,1.9,0,4.6
13,atom,lvlMO,1.9,0.5,0.1,1.8,0.6,4.5,3,0,0,1.3,0.2
14,atom,lvlMO,0,0.8,0.2,0.2,0.1,0.8,0.8,0,0,0.6,0.5
15,atom,lvlMO,0.2,0.7,0.6,0,0.3,0.4,0.6,0,0,0.8,2.4
16,atom,lvlMO,1,0,0.3,0.2,0,1.5,1.9,0,0.2,0.8,1.7
17,atom,lvlMO,0.1,0.5,0.6,0,0.1,0,0.2,0.1,0,0.2,0.3
18,atom,lvlMO,0.3,0.6,0.1,0,0.5,0.2,0.9,1.3,0,0.4,0.2
19,atom,lvlMO,0.8,0,0.3,0,0.5,0.1,0.3,0.4,0,0.3,0.5
20,atom,lvlMO,0.8,0,0.5,0.4,1.4,1.6,1,0.1,0.1,0.6,12.1
21,atom,lvlMO,1.1,0.2,0.2,0.7,2.3,3.6,3.3,0.2,2.3,0,8.7
22,atom,lvlMO,0.5,0.5,0.1,0.5,0.7,5.2,13.4,0,20.7,11.5,16.9
