virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.000202084,8.1e-08,1.55004e-05,0.107517,0.00046951,0.000658045,0.0107243,0.00750764,4.66425e-07,2.12768e-07,0.00020207,0.0197527,1.99865e-07,1.47481e-06,7.14979e-07,7.09361e-08
