virt\core,7,8,12,13,15,16,18,20
92,1,1,0,0,0,0,0,0
93,0,0.644187,0.8434,0.0383,0.1068,0.806156,0.644187,0.319026
94,0,0.152582,0.836404,0.0246,0.0673,0.740568,0.152582,0.414919
95,0,0.0229,0,0,0,0.1038,0.0229,0.0688
