virt\core,7,8,12,14,15,17,18,19,20
92,7.754e-06,1.13e-07,0,0,0,0,0,0,0
93,0.0458746,0.00413364,0.126957,0.00366421,0.00366422,0.0458746,0.00413364,0.0541683,0.0529069
94,0.0398161,0.0310399,0.110898,0.0218654,0.0218654,0.0398161,0.0310399,0.0541681,0.0528984
95,0.0527084,0.0295555,0,0,0,0.0527084,0.0295555,0,0.0541683
