virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.920828,1,0.9999,0.9828,0.92528,0.887513,0.69605,0.685072,0.959047,0.9968,0.841569,0.942018,0.97563,0.885038,0.787922,0.9983
