virt\core,7,8,12,14,16,17,18,20
92,1.2105e-05,2.393e-06,0,0,0,0,0,0
93,0.000187922,0.0115999,0.122573,0.000206844,0.0178118,0.000187922,0.0115999,0.0245509
94,0.00116133,0.0432736,0.105235,0.00137948,0.00689241,0.00116133,0.0432736,0.0266749
95,0,0.00847689,0,0,0.000675426,0,0.00847689,0.007644
