virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,1e-09,3e-09,1.5037e-05,0.108202,0.00127508,0.000782853,0.00949406,0.00417017,3e-09,1e-09,1e-09,0.000208194,0.0251236,5.04411e-09,2.9599e-09,3e-09
