virt\core,7,8,12,14,15,17,18,19,20
92,1,1,0,0,0,0,0,0,0
93,3,2,2,1,1,3,2,1,2
94,2,3,2,1,1,2,3,1,2
95,1,2,0,0,0,1,2,0,1
