virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0,0,1.50705e-05,0.106347,0.00136809,0.000867148,0.00856368,0.00272537,0,0,0,0.000139608,0.0266317,0,0,0
