virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.000236019,3e-08,1.5089e-05,0.108547,0.000891401,0.000599872,0.010939,0.00607072,7.00193e-08,1.76499e-08,0.000472245,4.13694e-08,0.021941,2.17096e-07,1.69779e-07,1.8e-08
