virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,1.12108e-05,7.97e-07,1.4456e-05,0.103725,0.00116772,0.000409077,0.00325719,0.0162102,3.21452e-06,3.9703e-05,2.22347e-05,0.0154966,8.66053e-06,4.6761e-05,1.01161e-05,1.528e-06
