num-1,sym,lvl,92,93,94,95,96,97,98,99,100,101,102
0,atom,lvlMO,0.4,0.2,1,0.3,1.5,0.9,0.6,0.3,0.4,0.1,4.8
1,atom,lvlMO,0.7,1.8,1.3,0.6,2,1.4,1.5,0.4,1.4,0.3,2.7
2,atom,lvlMO,1.3,4.8,9.7,3.1,24.1,1.7,3.9,0.7,2.5,0.8,4.7
3,atom,lvlMO,0.2,0.8,1.6,0.5,4.1,1,2.8,0.1,3.3,1.9,2.5
4,atom,lvlMO,0.7,2,5.5,1.7,13,0.4,1.1,0.4,0.7,0.3,2.3
5,atom,lvlMO,0.6,1.5,1.1,0.3,1.8,1.3,1.4,0,0.5,0.3,0.7
6,atom,lvlMO,2.1,18.7,0.6,1.8,1.1,2.3,0.1,3.3,0.2,0,0.5
7,atom,lvlMO,6.3,11.1,5.4,1.5,4.6,0.4,0.3,1,0.1,0.2,1.6
8,atom,lvlMO,15.4,2.5,4.9,0.1,5.6,1.4,0.9,0.7,0.2,0.7,1.4
9,atom,lvlMO,7.7,9.7,6.1,2,3.5,0.7,0,1.1,0,0,0.6
10,atom,lvlMO,2.3,18.3,0.6,3.3,0.7,2.9,0.4,4.6,0,0.1,0.6
11,atom,lvlMO,14.8,2.1,5.5,1.3,6.8,1.2,0.2,1.2,0,0.2,1
12,atom,lvlMO,0.1,0.2,0.1,0,0.4,1.7,2.3,0.1,1.4,0,5.3
13,atom,lvlMO,0.9,1.1,0.4,0.1,0.8,3,2.9,0,0,0.5,0
14,atom,lvlMO,0.1,0.9,0.1,0.1,0,0.6,0.9,0,0,0.3,0.6
15,atom,lvlMO,0.3,0.8,0.3,0.9,0.2,0.3,0.8,0.1,0.1,1,3.4
16,atom,lvlMO,0.9,0.3,0.6,0.1,0.3,2.2,2.6,0.2,0,2.1,1.2
17,atom,lvlMO,0.3,0.4,0.3,0.9,0.2,0.1,0.3,0.2,0.1,0.7,0.1
18,atom,lvlMO,0.2,0.8,0.6,4.7,0.1,0.3,1,2.6,0,0.3,0
19,atom,lvlMO,0.7,0.1,0.7,2.5,0.6,0.3,0.4,0.8,0,0.4,0.7
20,atom,lvlMO,0.5,0,1.3,0.6,0.5,1.6,0.7,0.6,0,0.1,13.3
21,atom,lvlMO,0.4,0.4,1.4,0.5,1.7,4,2.6,0.8,1.8,0.2,10.4
22,atom,lvlMO,0.1,0.8,0.2,0.1,0.3,5.2,14.9,0,20.4,11.8,13.6
