virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.000188466,1.26e-07,1.59444e-05,0.108307,0.000439782,0.000628274,0.0101785,0.00800095,6.29404e-07,7.65049e-07,0.000188449,0.0190807,4.06315e-07,2.6486e-06,9.97762e-07,1.83816e-07
