virt\core,7,8,12,13,15,16,18,20
92,6.904e-06,1.45e-07,0,0,0,0,0,0
93,0,0.0366979,0.126117,0.00347889,0.00347888,0.00481741,0.0366979,0.0286968
94,0,0.0370634,0.108621,0.0612696,0.0612697,0.0602327,0.0370634,0.0283775
95,0,0.0380194,0,0,0,0.0612697,0.0380194,0.0272605
