virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,7.06674e-05,2.25e-07,1.59704e-05,0.101531,0.000473425,0.000538118,0.00842256,0.00820021,1.84886e-06,1.48123e-06,7.06364e-05,0.0172527,1.17739e-06,5.39071e-06,1.79329e-06,2.6371e-07
