virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0,0,1.50635e-05,0.106352,0.001358,0.000882791,0.00929737,0,0.00251307,0,0,0.000125674,0.0260744,0,0,0
