virt\core,27,28,29,30,31,32,33,34,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
247,0.00339452,0.00305259,0,0.0107859,0.0336409,0.0277418,0.00813551,0,0,0,0.000200729,0.000793691,0.000287281,0.000286834,0,0.00101762,0.00300698,0.00197853,0.00152773,0,0,0,0,0.000260058,9.81793e-06,6.03352e-06,7.42451e-05,0.000161301,1.90261e-05,4.15903e-06,0.000152216,2.53562e-06,1.39512e-05,5.91059e-06,3.13674e-05,1.61773e-05
248,0,0.00949594,0,0.0113897,0.00450085,0.0133869,0.0300652,0.0141937,0,0,0.000267034,0.00127681,6.52912e-05,0.000736482,0,0.000965647,0.000293219,0.00104376,0.00316044,0.000333168,0,0,0,0.000567928,3.52138e-06,1.07732e-05,0.000137964,0.000203649,2.13248e-05,6.65898e-06,0.000352596,1.05884e-05,4.9246e-05,9.99704e-06,7.30145e-06,3.42053e-05
249,0.00321926,0.00981582,0.00146578,0.00869093,0.00811447,0.00862023,0.0103683,0.0199514,0.0013875,0,0.00028128,0.00187035,0.000223177,0.000464342,0.00113235,0.000398071,0.000742645,0.000289042,0.00110932,0.000374269,0,0,7.61904e-05,0.000862586,3.46011e-06,1.79767e-05,0.000166791,0.00020929,3.23326e-05,5.2456e-06,0.000257653,1.06889e-05,2.69539e-05,1.04685e-05,6.25769e-06,1.95785e-05
250,0.0198783,0,0.00216895,0.00818777,0.00256003,0.0137522,0,0.0149681,0.0017096,0.00231523,0.000147374,0.00150456,0.00120433,0.000106387,0.00128421,0.000555764,8.60462e-05,0.000660807,0,0.000240185,0,0,0.000218546,0.000460878,2.3095e-06,5.85922e-06,6.29523e-05,0.000137043,6.78433e-05,2.9252e-06,0.000219819,6.93262e-06,2.05242e-05,2.91247e-05,4.08731e-06,2.33593e-05
251,0,0,0,0,0,0,0,0,0.00260157,0.0678783,0,0,0,0,0,0,0,0,0,0,0,0,0.00550175,0,0,0,0,0,1.3998e-05,0,0.000497556,6.62781e-06,4.10668e-06,2.4134e-05,0.000187995,1.97421e-05
252,0.0147403,0.0164694,0.00118847,0.00350382,0.0172086,0.00502238,0.00404064,0.0149772,0.00179219,0.00246432,0,0,0.00069921,0.000710033,0.000792312,6.2014e-05,0.000958423,0.000301694,0.000100104,0.000210341,0,0,0.000181119,0.000156092,1.39824e-05,3.23285e-05,1.01837e-05,2.40222e-06,5.84396e-05,2.58183e-06,0.000604223,6.20269e-06,1.78582e-05,1.44344e-05,3.20413e-06,1.60041e-05
253,0.00378194,0.010154,0.00367765,0.012396,0.00197779,0.00336043,0.013288,0.00883691,0.00501319,0,0,0,0.000139486,0.000251568,0.00163414,0.000504971,0.000154221,0,0.000500522,0.00010465,0,0,0,7.57724e-05,0,2.07192e-05,0,0,6.50774e-05,0,0.000244618,3.3299e-06,1.04266e-05,3.52289e-05,1.71672e-06,1.53458e-05
254,0,0.0018279,0.00121488,0.00977043,0.0139462,0.0128299,0.00822591,0,0.00987771,0.00113131,0,0,0,0,0.000396156,0.000221479,0.000458031,0.000291962,0.000337767,0,0,0,0,0,0,0,0,0,6.3615e-05,0,0.00030443,8.31087e-06,1.79071e-05,2.45213e-05,1.87235e-06,1.3851e-05
255,0,0,0,0,0.00185764,0.00406356,0.00617395,0.0128545,0.0122728,0.00321852,0,0,0,0,0,0,0,5.35263e-05,0.000110319,8.58309e-05,0,0,0.000124311,0,0,0,0,0,0.000173641,0,0.000441686,5.18916e-06,1.47802e-05,3.49602e-05,1.40564e-06,4.50186e-05
256,0,0,0,0,0,0,0,0,0.00610337,0.00131547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000998898,0,0,0.000540354,0.000205418,6.36948e-06,8.08808e-06,6.53919e-05
257,0,0,0,0,0,0,0,0,0.00297322,0.00275372,0,0,0,0,0,0,0,0,0,0,0,0,7.01754e-05,0,0,0,0,0,0.000695784,0,0,0,0,0,0,2.01259e-05
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110422,0,0,0,0,0,0,0,0,0,0
259,0,0,0,0,0,0,0,0,0,0,0,0.00172542,0,0,0,0,0,0,0,0,0,0,0,0,0.00466862,0,0.0016686,0.0017637,0,0.00182529,0,0,0,0,0,0
260,0,0,0,0,0,0,0,0,0.00667324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21737e-05,0,0,0.0013033,0.000832825,0.000698831,0.00126122,0.000732363
261,0,0,0,0,0,0,0,0,0,0,0,0.00772296,0,0,0,0,0,0,0,0,0,0,0,2.17764e-05,0.00186325,0.00503589,0.00223775,0.00468856,0,0.00697498,0,0,0,0,0,0
262,0,0,0,0,0,0,0,0,0.00703663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00813585,0,2.4372e-05,0.00224806,0.00228673,0.00162342,0.00346562,0.00228523
271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000233446,0,0,0,0,0,0,0,0,0,0,0,0
284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1512e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
