virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0,0,1.5055e-05,0.100464,0.00120575,0.000796753,0.00818057,0.00238269,0,0,0,5.5962e-05,0.0255465,0,0,0
