virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.748034,1,0.9999,0.9852,0.686059,0.833906,0.9994,0.9987,0.650329,0.85185,0.495867,0.958337,0.847921,0.868071,0.517507,0.971134
