virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.000344389,9e-09,1.50165e-05,0.098993,0.000991679,0.000650613,0.00954308,0.00452479,1.57312e-08,6.4572e-09,0.000344385,1.7445e-08,0.0216088,4.01335e-08,4.04583e-08,1.39902e-08
