virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.00034365,1.8e-08,1.50325e-05,0.0990582,0.0009063,0.000621092,0.0098418,0.00495838,3.52332e-08,1.20066e-08,0.000343644,3.31638e-08,0.0209413,9.73038e-08,9.3597e-08,2.29839e-08
