virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,8.46534e-05,7.69e-07,1.32857e-05,0.110572,0.000454851,0.000911351,0.00222235,0.0175494,1.06695e-05,7.72703e-05,8.36124e-05,0.0158874,2.13483e-05,0.000106616,3.39743e-05,1.25136e-06
