virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.000544671,3.429e-06,1.2481e-05,0.108591,0.000452463,0.000900786,5.6071e-05,0.00166394,0.000106507,0.0157634,0.00109159,0.0115791,9.05951e-05,0.000266335,9.58674e-05,4.499e-06
