virt\core,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
93,7.62246e-05,7.42309e-05,7.18216e-07,8.8e-07,0.000164087,0,0.000542547,0.000551745,0.00104211,0.00298482,6.48175e-07,0.000488909,5.78113e-07,0.00625421,4.8564e-06,7.05956e-06,8.30045e-07,3.21e-07
94,7.82417e-06,0.00020767,3.98473e-06,1.525e-06,5.30777e-05,0,0.000596356,0.000620132,0.000681388,0.0301421,2.26e-07,0.000453957,7.74276e-06,0.0078585,5.03227e-06,9.59643e-06,2.51383e-06,8.76e-07
95,1.521e-06,0.000719745,2.29155e-05,2.75e-07,1.8815e-05,0.00301355,0.00225976,0.00288784,0.00417925,0.0376621,1.521e-06,0.000719745,4.55251e-05,0.0302536,2.01767e-06,3.91459e-06,8.58164e-06,1.66e-07
