virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0,4e-09,1.50465e-05,0.106404,0.00130689,0.000797694,0.00902463,0.0039096,1.978e-09,0,0,0.000198554,0.0251404,2.4378e-09,5.607e-10,1.9988e-09
