virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,1.78701e-05,6.72e-07,1.49485e-05,0.101556,0.00111625,0.00042742,0.00368577,0.0154584,2.60173e-06,4.22404e-05,1.77561e-05,0.0154466,6.63928e-06,3.59553e-05,8.19146e-06,1.3109e-06
