virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,3.85682e-05,3.805e-06,1.6644e-05,0.113549,0.000277124,0.000783307,3.0723e-05,0.000152122,0.00260364,0.0132582,5.47882e-05,8.27138e-05,0.0121875,0.000171945,7.89216e-05,4.81627e-05
