virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.988774,1,0.9999,0.983,0.406742,0.487721,0.647378,0.540277,0.952528,0.91834,0.977538,0.950574,0.908114,0.524613,0.513566,0.9992
