virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,3.50371e-05,3.2527e-05,1.7061e-05,0.126311,0.0011748,0.000167528,5.34141e-05,0.020022,0.000171207,8.85619e-05,6.4574e-05,3.57113e-05,0.0058004,0.000658586,0.00231446,7.99862e-05
