virt\core,7,8,12,13,15,16,19,20
92,6.57e-06,5.3e-08,0,0,0,0,0,0
93,0,0,0.133567,0.0036906,0.00369059,0.00577411,0.041981,0.0322977
94,0,0,0.108297,0.0710327,0.0710327,0.0702936,0.0424756,0.0318172
95,0,0,0,0,0.0710326,0.0710327,0.0432474,0.0308721
