virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,8.73658e-05,1.47e-07,1.6132e-05,0.111626,0.000521675,0.000586476,0.00921417,0.00890863,1.48459e-06,1.26033e-06,0.000175356,0.0187708,9.96e-07,4.47762e-06,1.44048e-06,1.38e-07
