virt\core,7,8,12,14,15,16,18,20
92,7.79e-06,1.15e-07,0,0,0,0,0,0
93,0,0.0354906,0.127027,0.00326035,0.00326036,0.00405794,0.0354906,0.0272076
94,0,0.0352743,0.110989,0.0637543,0.0637543,0.0633358,0.0352743,0.0270343
95,0,0.0363072,0,0,0,0.0637543,0.0363072,0.025852
