virt\core,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
92,0.7381,1,0.9999,0.9852,0.603417,0.749073,0.9993,0.9983,0.598612,0.863383,0.474831,0.951753,0.868878,0.870867,0.473501,0.9867
