virt\core,7,8,12,13,15,16,19,20
92,6.816e-06,4e-09,0,0,0,0,0,0
93,0,0,0.12203,7.14918e-05,0.00308988,0.000795455,0.0294793,0.0122385
94,0,0,0.0987292,0.00127297,0.0437943,0.0137632,0.00787742,0.0141549
95,0,0,0,0,0.00600214,0.00137563,0.000909636,0.00209896
